content,CustomerService,FiturAplikasi,UserExperience,Verifikasi,Preprocess,review_tokenized
"Klo bisa di tingkatkan lagi lah setiap kirim uang, tranfer, beli pulsa, beli kuota, harunya dapat koin soalnya saya setiap kali kirim atau beli kuota ga pernah dapat pocer",0,0,-1,0,   tingkat    kirim uang transfer beli pulsa beli kuota   koin    kali kirim  beli kuota ga   voucher,"['tingkat', 'kirim', 'uang', 'transfer', 'beli', 'pulsa', 'beli', 'kuota', 'koin', 'kali', 'kirim', 'beli', 'kuota', 'ga', 'voucher']"
Saya sangat berterimakasih sekali dengan e-wallet Link aja. Kegunaannya sangat membantu saya dlm melakukan transaksi perbankan ataupun belanja barang. Semoga untuk developer Linkaja memberikan promoÂ² yg sangat menguntungkan usernya,0,1,1,0,  berterimakasih   elektronik dompet linkaja aja guna  bantu    transaksi perban  belanja barang moga  kembang linkaja  promo   untung guna,"['berterimakasih', 'elektronik', 'dompet', 'linkaja', 'aja', 'guna', 'bantu', 'transaksi', 'perban', 'belanja', 'barang', 'moga', 'kembang', 'linkaja', 'promo', 'untung', 'guna']"
"Transaksi di link aja untuk transer ke bank pending, dan CP slow respon dalam menanggapi masalah tersebut. Untuk hal lainnya baik.",-1,-1,1,0,transaksi  linkaja aja  transer  bank tunda  kontak pribadi lambat respon  tanggap      baik ,"['transaksi', 'linkaja', 'aja', 'transer', 'bank', 'tunda', 'kontak', 'pribadi', 'lambat', 'respon', 'tanggap', 'baik']"
Aplikasi gak jelas saldo malah hilang krn gak bisa login dan akun diblokir,0,-1,-1,0,aplikasi gak  saldo  hilang  gak  masuk  akun blokir,"['aplikasi', 'gak', 'saldo', 'hilang', 'gak', 'masuk', 'akun', 'blokir']"
saya mau kirim uwang lewat onr tapi di pending dari jm 8 sampe pagi ini masih aja di pending gemana itu masuk ga gagal juga ga jadi saldo saya ga bisa balik seperti di gantung gemana ya cara nya biyar saldo saya kembali,0,-1,-1,0,  kirim uang  onr   tunda  jam  pagi   aja  tunda gimana  masuk ga gagal  ga  saldo  ga     gantung gimana    biar saldo  ,"['kirim', 'uang', 'onr', 'tunda', 'jam', 'pagi', 'aja', 'tunda', 'gimana', 'masuk', 'ga', 'gagal', 'ga', 'saldo', 'ga', 'gantung', 'gimana', 'biar', 'saldo']"
"Gak bisa login...parah..di suruh hubungi call center tapi d suruh update dulu,padahal gak ada update an",0,-1,-1,0,gak  login parah  suruh hubung panggil pusat   suruh baharu   gak  baharu an,"['gak', 'login', 'parah', 'suruh', 'hubung', 'panggil', 'pusat', 'suruh', 'baharu', 'gak', 'baharu', 'an']"
"aplikasi sampah, log in tidak bisa, ""akun anda tidak dapat diakses"", padahal ada saldo nya, pengaduan melalui email tidak ada balasan, melalui live chat tidak juga, telpon cs malah abisin pulsa doang, aplikasi sangat sampah, uninstal.",-1,-1,-1,0,aplikasi sampah masuk dalam tidak  akun  tidak  akses   saldo  adu  email tidak  balas  langsung obrol tidak  telpon layan langgan  abisin pulsa  aplikasi  sampah hapus ,"['aplikasi', 'sampah', 'masuk', 'dalam', 'tidak', 'akun', 'tidak', 'akses', 'saldo', 'adu', 'email', 'tidak', 'balas', 'langsung', 'obrol', 'tidak', 'telpon', 'layan', 'langgan', 'abisin', 'pulsa', 'aplikasi', 'sampah', 'hapus']"
Aplikasi sangat membantu untuk transaksi dan ojek online. Tidak perlu repot untuk bawa uang cash. Penggunaannya mudah dan fitur-fitur yang ada menarik,0,1,1,0,aplikasi  bantu  transaksi  ojek daring tidak  repot  bawa uang tunai guna mudah  fitur fitur   tarik,"['aplikasi', 'bantu', 'transaksi', 'ojek', 'daring', 'tidak', 'repot', 'bawa', 'uang', 'tunai', 'guna', 'mudah', 'fitur', 'fitur', 'tarik']"
Selama pakai linkaja transaksi jadi nyaman Terima kasih linkaja semoga kedepannya jadi lebih baik lagi,0,1,1,0, pakai linkaja transaksi  nyaman terima kasih linkaja moga depan   baik ,"['pakai', 'linkaja', 'transaksi', 'nyaman', 'terima', 'kasih', 'linkaja', 'moga', 'depan', 'baik']"
"Halo min, tolong dong di tindak lanjuti, dari kemaren saya mau transfer kesanah ksinih engga bisa, udh hubungi via email engga ada tanggapan, saran aja, harus ada via WhatsApp dong admin nyh biar mempermudah customer nyh",-1,-1,-1,0, admin tolong   tindak   kemaren   transfer kesana kesini engga  udah hubung via email engga  tanggap saran aja   via whatsapp  admin  biar mudah customer ,"['admin', 'tolong', 'tindak', 'kemaren', 'transfer', 'kesana', 'kesini', 'engga', 'udah', 'hubung', 'via', 'email', 'engga', 'tanggap', 'saran', 'aja', 'via', 'whatsapp', 'admin', 'biar', 'mudah', 'customer']"
"applikasinya sangat mudah untuk di gunakan dan sangat membantu saya untuk melakukan transaksi dimana saja, fiturnya juga banyak dan mudah untuk di pahami jadi ga bikin bingung, proses pembayaran menggunakan linkaja juga terbilang cepat dan ga lama, baguss banget deh pokonyaa!!!",0,1,1,0,aplikasi  mudah      bantu    transaksi mana  fitur    mudah   paham  ga bikin bingung proses bayar  linkaja  bilang cepat  ga lama bagus   pokonyaa ,"['aplikasi', 'mudah', 'bantu', 'transaksi', 'mana', 'fitur', 'mudah', 'paham', 'ga', 'bikin', 'bingung', 'proses', 'bayar', 'linkaja', 'bilang', 'cepat', 'ga', 'lama', 'bagus', 'pokonyaa']"
"Aplikasi ini recomended banget.... Ga perlu bawa uang cash, tinggal klik aja udah beres.... Ga perlu pusing lagi bayar2 tagihan dan cicilan....",0,1,1,0,aplikasi  rekomendasi  ga  bawa uang tunai tinggal tekan aja udah beres ga  pusing  bayar tagih  cicil ,"['aplikasi', 'rekomendasi', 'ga', 'bawa', 'uang', 'tunai', 'tinggal', 'tekan', 'aja', 'udah', 'beres', 'ga', 'pusing', 'bayar', 'tagih', 'cicil']"
"Proses Upgrade full servicenya lama..sy sudah top up tp pas mau transfer malah harus upgrade,smpek 2 hari lebih ini belum jg selesai..khawatir uang sy hangus.. Pdahal banyak aplikasi yg ga usah nunggu lama kyak ini",0,-1,-1,-1,proses tingkat penuh servis lama sy  mantap   pas  transfer   tingkat       selesai khawatir uang  hangus   aplikasi  ga  nunggu lama kaya ,"['proses', 'tingkat', 'penuh', 'servis', 'lama', 'sy', 'mantap', 'pas', 'transfer', 'tingkat', 'selesai', 'khawatir', 'uang', 'hangus', 'aplikasi', 'ga', 'nunggu', 'lama', 'kaya']"
"Kenapa ya akun sy tiba2 minta riset pin,(alasan nya jarang di buka) giliran di riset pin,masukan email tapi email salah trus / di tolak,anehhh Unistal aja lah..",0,0,-1,-1,  akun    riset pin alas  jarang  buka gilir  riset pin masuk email  email salah   tolak aneh hapus aja  ,"['akun', 'riset', 'pin', 'alas', 'jarang', 'buka', 'gilir', 'riset', 'pin', 'masuk', 'email', 'email', 'salah', 'tolak', 'aneh', 'hapus', 'aja']"
"aplikasi penipu , pembayaran lwt qzpay tidak masuk .. saldo saya hilang dan tidak ada kejelasan sama sekali . 4x saya mengalahami hal ini .. 105rb , 45rb , 50rb n terakhir 1jt !!!",0,-1,-1,0,aplikasi tipu bayar  qzpay tidak masuk saldo  hilang  tidak  jelas     mengalahami        jt ,"['aplikasi', 'tipu', 'bayar', 'qzpay', 'tidak', 'masuk', 'saldo', 'hilang', 'tidak', 'jelas', 'mengalahami', 'jt']"
"Gajelas aplikasi nya, udah update full service lama banget prosesnya, complain ke cs nya gapernah bisa. Tolong dong solusinya nya gimana, katanya upgrade full service maksimal 3 hari jelek banget tolong aplikasi iniii",-1,0,-1,-1,gajelas aplikasi  udah baharu penuh servis lama  proses komplain  layan langgan  gapernah  tolong  solusi  gimana  tingkat penuh servis maksimal  jelek  tolong aplikasi ,"['gajelas', 'aplikasi', 'udah', 'baharu', 'penuh', 'servis', 'lama', 'proses', 'komplain', 'layan', 'langgan', 'gapernah', 'tolong', 'solusi', 'gimana', 'tingkat', 'penuh', 'servis', 'maksimal', 'jelek', 'tolong', 'aplikasi']"
"Parah !! Udah 3 hari update full servis belum ada kemajuan, mana ada saldonya ditransfer gak bisa di tarik gak bisa di belanjain juga gak bisa",0,-1,-1,-1,parah udah  baharu penuh servis   maju   saldo transfer gak   tarik gak   belanjain  gak ,"['parah', 'udah', 'baharu', 'penuh', 'servis', 'maju', 'saldo', 'transfer', 'gak', 'tarik', 'gak', 'belanjain', 'gak']"
"bagus sih..tapi, gangguan peningkatan layanan nya itu lho.. Lama banget.. tidak bisa di andalkan setiap saat",0,1,-1,0,bagus   ganggu tingkat layan   lho lama  tidak   andal  ,"['bagus', 'ganggu', 'tingkat', 'layan', 'lho', 'lama', 'tidak', 'andal']"
"Aplikasi sangat membantu semua transaksi, apalagi buat dijadiin dompet digital yang di lengkapi berbagai fitur yang sangat lengkap dan juga bisa diakses dimana aja kapan aja, sukses deh buat link aja",0,1,1,0,aplikasi  bantu  transaksi   dijadiin dompet digital   lengkap  fitur   lengkap    akses mana aja  aja sukses   linkaja aja,"['aplikasi', 'bantu', 'transaksi', 'dijadiin', 'dompet', 'digital', 'lengkap', 'fitur', 'lengkap', 'akses', 'mana', 'aja', 'aja', 'sukses', 'linkaja', 'aja']"
"Aplikasi apaan ini upgrade ke full servis saya udah mw 1 bulan ini gak di proses"" atau di verifikasi udan laporan lewat email beberapa kali gak ada respon sama sekali laporan lewat live chat juga gak di gubris sama sekali dimana akun saya ada saldo yang akan saya gunakan mohon bantuannya dan mohon solusinya",-1,0,0,-1,aplikasi   tingkat  penuh servis  udah    gak  proses   verifikasi udah lapor  email  kali gak  respon   lapor  langsung obrol  gak  gubris   mana akun   saldo     mohon bantu  mohon solusi,"['aplikasi', 'tingkat', 'penuh', 'servis', 'udah', 'gak', 'proses', 'verifikasi', 'udah', 'lapor', 'email', 'kali', 'gak', 'respon', 'lapor', 'langsung', 'obrol', 'gak', 'gubris', 'mana', 'akun', 'saldo', 'mohon', 'bantu', 'mohon', 'solusi']"
Ini aplikasi kenapa sih TibaÂ² keluar trs malah suruh hubungi Call center bad banget!,-1,0,-1,0, aplikasi       suruh hubung panggil pusat buruk  ,"['aplikasi', 'suruh', 'hubung', 'panggil', 'pusat', 'buruk']"
"Keren sih aplikasi ini, bayar tagihan jadi ga ribet, bisa beli pulsa saat mendesak, transaksi juga mudah dan ga ribet. The best pokok nya",0,1,1,0,keren  aplikasi  bayar tagih  ga ribet  beli pulsa  desak transaksi  mudah  ga ribet the baik pokok ,"['keren', 'aplikasi', 'bayar', 'tagih', 'ga', 'ribet', 'beli', 'pulsa', 'desak', 'transaksi', 'mudah', 'ga', 'ribet', 'the', 'baik', 'pokok']"
"Telepin CS sangat sangat lama dan tidak tersambung dan live chat apa lg..untuk linkaja,tingkatkan dong masa CS sedikit",-1,0,0,0,telepin layan langgan   lama  tidak sambung  langsung obrol  lg  linkaja tingkat   layan langgan ,"['telepin', 'layan', 'langgan', 'lama', 'tidak', 'sambung', 'langsung', 'obrol', 'lg', 'linkaja', 'tingkat', 'layan', 'langgan']"
Saya sudah update ke full servis udah 3 hari nggak terupdate. Infonya katanya 1x24jam? Kalian maunya apa? Kalau nggak niat bikin APK hapus aja!,0,0,-1,-1,  baharu  penuh servis udah   baharu info   jam      niat bikin aplikasi hapus aja ,"['baharu', 'penuh', 'servis', 'udah', 'baharu', 'info', 'jam', 'niat', 'bikin', 'aplikasi', 'hapus', 'aja']"
Pdhl baru pengajuan upgrade tp ada notif gagal terlalu sering melakukan pengajuan,0,0,-1,-1,  aju tingkat   notifikasi gagal    aju,"['aju', 'tingkat', 'notifikasi', 'gagal', 'aju']"
"Aplikasi ini sangat membantu dan mudah di akses, dilengkapi dengan fitur yang lengkap dan mudah dimengerti, aplikasi ini sangat recommended untuk dijadikan alat transaksi âºï¸",0,1,1,0,aplikasi   bantu  mudah  akses lengkap  fitur  lengkap  mudah erti aplikasi   rekomendasi  jadi alat transaksi ,"['aplikasi', 'bantu', 'mudah', 'akses', 'lengkap', 'fitur', 'lengkap', 'mudah', 'erti', 'aplikasi', 'rekomendasi', 'jadi', 'alat', 'transaksi']"
"link aja,ternyata tidak bisa di akses pengguna indosat,seperti saya.susah banget loginnya.",0,-1,-1,0,linkaja aja  tidak   akses guna indosat   susah  masuk ,"['linkaja', 'aja', 'tidak', 'akses', 'guna', 'indosat', 'susah', 'masuk']"
Tolong blokir aplikasi ini pelayanan parah live chat 2 hari gak bisa masuk terus.. Telpun call gak bisa. Ancur nh aplikaai nipu pensing pembayaran semuanya,-1,-1,-1,0,tolong blokir aplikasi  layan parah langsung obrol  gak  masuk  telepon panggil gak  hancur  aplikasi nipu tunda bayar ,"['tolong', 'blokir', 'aplikasi', 'layan', 'parah', 'langsung', 'obrol', 'gak', 'masuk', 'telepon', 'panggil', 'gak', 'hancur', 'aplikasi', 'nipu', 'tunda', 'bayar']"
"Mau login gk bisa. Sedangkan mau menghubungi cs susah bngt. Lewat live chat di klik gk tau malah kemana. Lewat email di klik ket gk ada situs web. Lewat telepon harus berbayar. Ribettttttttt, SARAN seharusnya kalo mau login tinggal masukin no hp kirim kode otp beres kaya app pada umumnya toh itu kode otp masuk sms ke no pengguna",-1,-1,-1,0, masuk gak    hubung layan langgan susah   langsung obrol  tekan gak tau  mana  email  tekan terang gak  situs web  telepon  bayar ribet saran harus   masuk tinggal masukin nomor telepon kirim kode kode beres kaya aplikasi     kode kode masuk layan pesan singkat  nomor guna,"['masuk', 'gak', 'hubung', 'layan', 'langgan', 'susah', 'langsung', 'obrol', 'tekan', 'gak', 'tau', 'mana', 'email', 'tekan', 'terang', 'gak', 'situs', 'web', 'telepon', 'bayar', 'ribet', 'saran', 'harus', 'masuk', 'tinggal', 'masukin', 'nomor', 'telepon', 'kirim', 'kode', 'kode', 'beres', 'kaya', 'aplikasi', 'kode', 'kode', 'masuk', 'layan', 'pesan', 'singkat', 'nomor', 'guna']"
makin hari makin buruk. transaksi pembelian pulsa saat2 genting di tunda lama.sering gagal tidak sekali 2x tali seringgg. apa lagi jam2 malam . pusat layanan chat juga tidak adaaa.. parah.,-1,-1,-1,0,   buruk transaksi beli pulsa  genting  tunda lama  gagal tidak   kali    jam malam pusat layan obrol  tidak adaaa parah ,"['buruk', 'transaksi', 'beli', 'pulsa', 'genting', 'tunda', 'lama', 'gagal', 'tidak', 'kali', 'jam', 'malam', 'pusat', 'layan', 'obrol', 'tidak', 'adaaa', 'parah']"
"Aplikasi yang membuat kecewa, saldo terpotong pembelian listrik berhasil tetapi tidak ada muncul di notifikasi, jadi tdak bisa melihat nomor Token. Call center susah di hubungi, dan ribet menelfon harus berbayar. Saya kecewa sekali.",-1,-1,-1,0,aplikasi   kecewa saldo potong beli listrik hasil  tidak  muncul  notifikasi  tidak   nomor token panggil pusat susah  hubung  ribet nelpon  bayar  kecewa  ,"['aplikasi', 'kecewa', 'saldo', 'potong', 'beli', 'listrik', 'hasil', 'tidak', 'muncul', 'notifikasi', 'tidak', 'nomor', 'token', 'panggil', 'pusat', 'susah', 'hubung', 'ribet', 'nelpon', 'bayar', 'kecewa']"
"aplikasi dompet digital yang sangat bagus sekali,bisa transaksi dan top up apa saja,sangat mudah digunakan dan aman bgttt,transaksi yang transparan cocok buat kawula muda yang nyari dompet digital",0,1,1,0,aplikasi dompet digital   bagus   transaksi  mantap     mudah   aman  transaksi  transparan cocok  kaum muda  nyari dompet digital,"['aplikasi', 'dompet', 'digital', 'bagus', 'transaksi', 'mantap', 'mudah', 'aman', 'transaksi', 'transparan', 'cocok', 'kaum', 'muda', 'nyari', 'dompet', 'digital']"
Apk bbi msak gk bisa msuk alasan slah pin pdhal udah aku catat ku simpan dengan baik pin nya msak slah juga.bilanya koneksi gk bguss udah pakai wafi juga gak bisaa.ni gmna sma uanh sya bbi. Upgrade akun juga gak bisa alsan ktp udah di pkai memang bbi ni apk anjenkkkk.bbi apk anjenkkkkkkkkkkkkkkk,0,-1,-1,-1,aplikasi babi  gak  masuk alas salah pin  udah  catat ku simpan  baik pin   salah  bilang koneksi gak bagus udah pakai wifi  gak  ni gimana  uang  babi tingkat akun  gak  alas ktp udah  pakai  babi ni aplikasi anjing babi aplikasi anjenkkkkkkkkkkkkkkk,"['aplikasi', 'babi', 'gak', 'masuk', 'alas', 'salah', 'pin', 'udah', 'catat', 'ku', 'simpan', 'baik', 'pin', 'salah', 'bilang', 'koneksi', 'gak', 'bagus', 'udah', 'pakai', 'wifi', 'gak', 'ni', 'gimana', 'uang', 'babi', 'tingkat', 'akun', 'gak', 'alas', 'ktp', 'udah', 'pakai', 'babi', 'ni', 'aplikasi', 'anjing', 'babi', 'aplikasi', 'anjenkkkkkkkkkkkkkkk']"
"Dengan adanya apk ini,,, jadi nyaman dan aman transaksinya.. Terima kasih Link Aja",0,1,1,0,  aplikasi   nyaman  aman transaksi terima kasih linkaja aja,"['aplikasi', 'nyaman', 'aman', 'transaksi', 'terima', 'kasih', 'linkaja', 'aja']"
"Saya sudah ada 3 minggu mau pengajuan layanam full service tp sampe skr masih basic terus, dicoba ulang selalu muncul menunggu karena masih dalam proses...woiiii yg bener doang prosesnya sampai berapa lama, uang saya sampai ketahan disitu gk bisa di tarik..Aplikasi gak jelas..",0,-1,-1,-1,   minggu  aju layan penuh servis       coba ulang  muncul tunggu    proses woiiii  bener  proses   lama uang   tahan situ gak   tarik aplikasi gak  ,"['minggu', 'aju', 'layan', 'penuh', 'servis', 'coba', 'ulang', 'muncul', 'tunggu', 'proses', 'woiiii', 'bener', 'proses', 'lama', 'uang', 'tahan', 'situ', 'gak', 'tarik', 'aplikasi', 'gak']"
Aplikasinya bagus bgt sangat membantu recommended bgt deh pokoknya yuk kalian download juga biar bisa nikmatin fitur nya ð,0,1,1,0,aplikasi bagus   bantu rekomendasi   pokok yuk  unduh  biar  nikmatin fitur  ,"['aplikasi', 'bagus', 'bantu', 'rekomendasi', 'pokok', 'yuk', 'unduh', 'biar', 'nikmatin', 'fitur']"
Tolong diperbaharui lagi lah masalah transaksi kirim uang nya Soalnya kalo sudah diatas jam 12 malam sudah tidak dapat melakukan transfer uang lagi ððð,0,-1,-1,0,tolong baharu    transaksi kirim uang     atas jam malam  tidak   transfer uang  ,"['tolong', 'baharu', 'transaksi', 'kirim', 'uang', 'atas', 'jam', 'malam', 'tidak', 'transfer', 'uang']"
"Aplikasi link aja sangat membantu, mudah juga untuk mengakses selain itu banyak fitur atau cara untuk membayar apapun. Apa lagi untuk fitur kereta api seperti KRL tinggal scan barcode",0,1,1,0,aplikasi linkaja aja  bantu mudah   akses    fitur    bayar apa    fitur kereta api  kereta rel listrik tinggal pindai barcode,"['aplikasi', 'linkaja', 'aja', 'bantu', 'mudah', 'akses', 'fitur', 'bayar', 'apa', 'fitur', 'kereta', 'api', 'kereta', 'rel', 'listrik', 'tinggal', 'pindai', 'barcode']"
Top up pulsa pending udab mau 1 minggu. Mana saldo udh kepotong. Hub cs g bisa smpai pulsa habis,-1,-1,-1,0,mantap  pulsa tunda udab  minggu  saldo udah potong hubung layan langgan gak   pulsa habis,"['mantap', 'pulsa', 'tunda', 'udab', 'minggu', 'saldo', 'udah', 'potong', 'hubung', 'layan', 'langgan', 'gak', 'pulsa', 'habis']"
"Aplikasi busuk.. Ga jelas.. Dulu padahal bagus.. Sekarang busuk sekali.. Transaksi pending sudah 1 bulan, tidak di batalkan atau di selesaikan.. Padahal dana sudah dipotong.. Aplikasi penuh dengan korupsi.. Menggelapkan uang rakyat kecil",0,-1,-1,0,aplikasi busuk ga    bagus  busuk  transaksi tunda   tidak  batal   selesai  dana  potong aplikasi penuh  korupsi gelap uang rakyat ,"['aplikasi', 'busuk', 'ga', 'bagus', 'busuk', 'transaksi', 'tunda', 'tidak', 'batal', 'selesai', 'dana', 'potong', 'aplikasi', 'penuh', 'korupsi', 'gelap', 'uang', 'rakyat']"
"Apaan,kenapa akun saya jadi gabisa dibuka,coba tak hapus data pas mau masuk pake nomer malah akun tidak dapat diakses,solusinya dong buat aplikasi tapi tidak tanggung jawab,live chat"" gada solusi sama sekali,mana yang katanya bisa komunikasi langsung malah yang muncul cuman pencet"" an doang,dipencet buat call senter web error gimanasi,niat buat aplikasi atau ngga,kalo engga hapus aja deh ni aplikasi,uang stuck di aplikasi terus,terus buat apa",-1,-1,-1,-1,  akun   gabisa buka coba  hapus data pas  masuk pakai nomor  akun tidak  akses solusi   aplikasi  tidak tanggung  langsung obrol tidak  solusi       komunikasi langsung   muncul cuman pencet an  pencet  panggil senter web rusak gimana niat  aplikasi  tidak  engga hapus aja  ni aplikasi uang nyangkut  aplikasi    ,"['akun', 'gabisa', 'buka', 'coba', 'hapus', 'data', 'pas', 'masuk', 'pakai', 'nomor', 'akun', 'tidak', 'akses', 'solusi', 'aplikasi', 'tidak', 'tanggung', 'langsung', 'obrol', 'tidak', 'solusi', 'komunikasi', 'langsung', 'muncul', 'cuman', 'pencet', 'an', 'pencet', 'panggil', 'senter', 'web', 'rusak', 'gimana', 'niat', 'aplikasi', 'tidak', 'engga', 'hapus', 'aja', 'ni', 'aplikasi', 'uang', 'nyangkut', 'aplikasi']"
